Field,TCH_2018,TCH_2019,TCH_2020,TCH_2021,TCH_2022,TCH_2023,Clay_2018,Clay_2019,Clay_2020,Clay_2021,Clay_2022,Clay_2023,EC_2018,EC_2019,EC_2020,EC_2021,EC_2022,EC_2023,K_2018,K_2019,K_2020,K_2021,K_2022,K_2023,OM_2018,OM_2019,OM_2020,OM_2021,OM_2022,OM_2023,P2O5_2018,P2O5_2019,P2O5_2020,P2O5_2021,P2O5_2022,P2O5_2023,Sand_2018,Sand_2019,Sand_2020,Sand_2021,Sand_2022,Sand_2023,Silt_2018,Silt_2019,Silt_2020,Silt_2021,Silt_2022,Silt_2023,pH_2018,pH_2019,pH_2020,pH_2021,pH_2022,pH_2023
209,110.64748201438849,110.64748201438849,110.64748201438849,110.64748201438849,110.64748201438849,110.64748201438849,17.846,23.0,26.0,17.568,16.0,16.0,39.0,24.0,44.0,66.0,47.0,75.0,0.934358974358974,272.0,232.4,1.87666666666667,1.30620256410256,1.49666666666667,1.65632,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,35.0,26.3055380080017,18.4133548423764,73.2419513536182,54.253,58.4519794943141,70.0,65.0,61.0,68.432,71.0,71.0,12.0,13.0,13.0,14.212,13.0,13.0,5.96,6.28,6.92,6.38,6.68,5.96
210,126.95238095238096,126.95238095238096,126.95238095238096,126.95238095238096,126.95238095238096,126.95238095238096,17.846,14.0,15.0,15.5,16.0,16.0,71.0,36.0,66.0,66.5,67.0,80.0,1.34435897435897,457.2,581.8,291.6062346153846,1.41246923076923,1.8374358974359,1.44928,1.48768545,1.8636264,1.79891715,1.7342079,1.7342079,56.0,28.9344090528081,21.8846955192457,29.55184775962285,37.219,59.4774528187757,70.0,67.0,70.0,70.5,71.0,71.0,12.0,19.0,15.0,14.0,13.0,13.0,6.63,6.86,6.28,6.555,6.83,6.48
211,108.45454545454544,108.45454545454544,108.45454545454544,108.45454545454544,108.45454545454544,108.45454545454544,21.0,24.0,15.0,17.568,16.0,16.0,36.0,42.0,71.0,104.0,68.0,68.0,1.29230769230769,558.4,706.5,901.3,1.34185384615385,1.34185384615385,1.5528,1.48768545,1.6565568,2.4848352,1.7342079,1.7342079,105.720470006184,94.9706929034959,183.259263808995,174.512496234331,30.647,30.647,75.0,64.0,75.0,68.432,71.0,71.0,4.0,12.0,10.0,14.212,13.0,13.0,6.35,6.43,6.54,6.8,6.9,6.9
212,111.04477611940298,111.04477611940298,111.04477611940298,111.04477611940298,111.04477611940298,111.04477611940298,18.0,15.0,24.0,17.568,16.0,16.0,73.0,48.0,90.0,100.0,101.0,101.0,1.34692307692308,525.2,709.7,805.7,1.41310769230769,1.41310769230769,1.5528,1.48768545,1.7342079,2.3036493,1.7342079,1.7342079,165.057053941909,261.980400603058,193.54809083234,142.267573737144,119.215,119.215,70.0,73.0,68.0,68.432,71.0,71.0,12.0,11.0,8.0,14.212,13.0,13.0,6.59,6.36,6.65,6.21,6.33,6.33
213,115.71,144.22708333333333,92.61875,89.0986920332937,107.67895362663496,107.67895362663496,17.846,19.0,23.0,17.568,16.0,16.0,108.0,73.0,54.5,161.0,85.0,85.0,1.7874358974359,636.0,559.45,165.4,1.79724358974359,1.79724358974359,2.67,1.48768545,1.90245195,1.8377427,1.7342079,1.7342079,47.40245971162,254.899849235408,44.6590391854761,30.5704595391018,403.923,403.923,70.0,69.0,64.5,68.432,71.0,71.0,12.0,11.0,12.0,14.212,13.0,13.0,6.69,6.6,6.275,7.53,6.43,6.43
214,128.09248554913293,128.09248554913293,128.09248554913293,128.09248554913293,128.09248554913293,128.09248554913293,9.0,16.0,16.0,17.568,16.0,16.0,43.0,36.0,88.0,56.0,60.0,69.0,0.973846153846154,381.9,563.0,616.1,1.22878974358974,1.98589743589744,1.29,1.48768545,1.7342079,2.2777656,1.7342079,1.7342079,46.5438267749323,77.9754341380771,100.821227012112,26.4345639966052,40.244,50.9492855038303,71.0,74.0,76.0,68.432,71.0,71.0,20.0,10.0,8.0,14.212,13.0,13.0,5.82,6.01,6.11,6.53,6.59,6.38
215,144.43259259259258,178.86518518518517,132.92444444444445,93.78612716763006,121.7398843930636,96.3771676300578,13.0,13.0,20.284,27.568,16.0,16.0,54.0,54.0,47.0,40.0,116.0,62.0,426.9,426.9,214.6430769230769,2.38615384615385,1.84820512820513,1.62461538461538,1.7083242,1.7083242,1.8895101,2.070696,1.7342079,1.7342079,120.519348268839,120.519348268839,90.84423067773145,61.1691130866239,98.8467040976084,23.0526454045367,69.0,69.0,63.24,57.48,71.0,71.0,18.0,18.0,16.476,14.952,13.0,13.0,6.84,6.84,6.574999999999999,6.31,6.34,6.46
216,100.81,93.86935483870968,93.86935483870968,93.86935483870968,93.86935483870968,93.86935483870968,11.0,19.0,15.418,11.836,16.0,16.0,18.0,24.0,22.0,20.0,35.0,52.0,0.215089514066496,76.1,38.20871794871795,0.317435897435897,0.41,0.142564102564103,1.5528,1.8,1.81887135,1.8377427,1.7342079,1.7342079,74.8282155894353,69.6638412637257,69.01350611096674,68.3631709582078,33.2948357436172,33.0974315172961,77.0,69.0,66.672,64.344,71.0,71.0,12.0,12.0,17.91,23.82,13.0,13.0,4.6,5.76,5.455,5.15,5.61,6.0
217,102.18,109.7430894308943,109.7430894308943,109.7430894308943,109.7430894308943,109.7430894308943,13.0,19.0,14.918,10.836,16.0,16.0,20.0,43.0,30.75,18.5,26.0,21.0,0.173401534526854,75.9,38.082564102564106,0.265128205128205,1.28615384615385,0.243076923076923,1.5528,1.43,1.63387135,1.8377427,1.7342079,1.7342079,40.9437406055401,29.1321518011944,63.066974215541904,97.0017966298894,210.231768536294,36.2003157220426,75.0,69.0,68.672,68.344,71.0,71.0,12.0,12.0,16.41,20.82,13.0,13.0,4.47,5.08,5.075,5.07,5.42,5.15
218,92.42,92.18048780487804,92.18048780487804,92.18048780487804,92.18048780487804,92.18048780487804,17.0,21.0,18.5,16.0,16.0,16.0,38.0,142.0,94.5,47.0,21.0,26.0,0.281212210636763,64.7,32.5625641025641,0.425128205128205,0.167948717948718,0.22,1.83748,1.41,1.62387135,1.8377427,1.7342079,1.7342079,162.35146603749007,45.5981506453477,68.2355951083057,90.8730395712637,10.4466211358735,46.5432630711976,71.0,67.0,66.5,66.0,71.0,71.0,12.0,12.0,15.0,18.0,13.0,13.0,5.62,6.96,6.665,6.37,5.68,5.38
219,105.26,134.32357723577235,134.32357723577235,134.32357723577235,134.32357723577235,134.32357723577235,13.0,21.0,21.418,21.836,16.0,16.0,21.0,25.0,45.0,65.0,46.0,37.0,0.134015345268542,85.0,42.70961538461538,0.419230769230769,0.245384615384615,0.342307692307692,1.52692,1.62,1.72887135,1.8377427,1.7342079,1.7342079,39.0290438838245,32.9319976883067,25.767146362782803,18.6022950372589,186.298076923077,16.548715758648,81.0,67.0,70.71600000000001,74.432,71.0,71.0,6.0,12.0,7.866,3.732,13.0,13.0,5.79,5.9,6.36,6.82,5.79,5.54
220,117.28,117.660162601626,117.73663867786216,117.81311475409836,107.77377049180328,98.9,55.0,18.0,18.918,19.836,16.0,16.0,142.0,17.0,24.0,31.0,33.0,83.0,0.20613810741688,82.4,41.428974358974365,0.457948717948718,0.273589743589744,0.302564102564103,1.63,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,5.60767590618337,10.207646031438,29.909538787450696,49.6114315434634,30.6234194364162,21.4447220289672,22.0,64.0,61.82,59.64,71.0,71.0,23.0,18.0,19.262,20.524,13.0,13.0,6.74,5.45,5.65,5.85,6.16,7.01
221,102.48,130.1382113821138,121.52690620256584,112.9156010230179,114.7314578005115,112.38874680306904,45.0,16.0,13.918,11.836,16.0,16.0,22.0,32.0,30.5,29.0,18.0,57.0,0.145012787723785,84.7,42.57192307692308,0.443846153846154,0.252564102564103,0.302051282051282,1.14,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,21.0287846481876,26.7950708325247,58.18653093264541,89.5779910327661,32.3733291184971,60.0452216811081,28.0,66.0,68.324,70.648,71.0,71.0,27.0,18.0,17.758,17.516,13.0,13.0,5.7,5.94,5.5600000000000005,5.18,5.64,7.02
222,118.35,117.16910569105691,112.53844791707058,107.90779014308426,102.5818759936407,186.28139904610487,55.0,16.0,15.918,15.836,16.0,16.0,17.0,17.0,20.5,24.0,18.0,72.0,0.189769820971867,84.6,42.51935897435897,0.438717948717949,0.246923076923077,0.211538461538462,1.11,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,37.8518123667378,22.9672035707355,35.968252667657154,48.9693017645788,22.748825867052,58.9729855796597,22.0,68.0,68.324,68.648,71.0,71.0,23.0,16.0,15.758,15.516,13.0,13.0,5.13,5.42,5.445,5.47,5.73,7.05
223,107.538626508848,107.84828313606,108.157939763272,108.467596390484,116.77276456111568,192.36587366694013,18.0,14.0,17.918,21.836,16.0,16.0,77.0,14.0,17.5,21.0,35.0,113.0,1.24153846153846,80.2,40.26346153846154,0.326923076923077,0.233333333333333,0.902051282051282,1.294,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,119.102511321532,28.0710265864545,30.8078669618402,33.5447073372259,39.2433449074074,127.596096072355,70.0,72.0,67.80199999999999,63.604,71.0,71.0,11.0,14.0,14.28,14.56,13.0,13.0,6.67,5.28,5.695,6.11,6.54,7.71
224,119.5,136.70263157894738,89.86842105263159,88.87817938420348,96.54886211512718,96.54886211512718,22.284,21.142,20.0,17.568,16.0,16.0,107.0,132.0,157.0,52.0,124.0,124.0,2.75923076923077,485.9296153846154,969.1,727.1,1.31533333333333,1.31533333333333,1.6565568,2.03187045,2.4071841,1.8377427,1.7342079,1.7342079,250.231433861345,216.834217167067,183.437000472789,96.2213060478022,101.176,101.176,64.616,64.30799999999999,64.0,68.432,71.0,71.0,13.1,14.55,16.0,14.212,13.0,13.0,6.63,6.88,7.13,6.47,6.62,6.62
225,170.41,175.03313609467455,135.8579881656805,111.97777777777776,117.63567251461988,110.22690058479532,26.0,21.0,12.0,15.836,16.0,16.0,118.0,68.0,44.0,32.0,66.0,34.0,1.71329923273657,745.5,697.2,1.00025641025641,1.34769230769231,0.732428205128205,1.86,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,29.0,41.7161277118297,39.2850029874527,18.7118470157334,33.5102201257862,22.454,65.0,64.0,81.0,72.648,71.0,71.0,10.0,14.0,8.0,11.516,13.0,13.0,6.75,6.04,6.2,5.93,7.06,6.18
226,82.64,82.64,82.64,82.64,82.64,82.64,26.0,18.0,15.0,17.568,16.0,16.0,185.0,51.0,79.0,65.0,66.0,82.0,2.2,701.4,631.5,1.4874358974359,0.572307692307692,2.62666666666667,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,28.0,33.0113512333552,38.5669498381877,82.9299709170306,22.1505239364482,72.230047854276,64.0,67.0,72.0,68.432,71.0,71.0,10.0,15.0,13.0,14.212,13.0,13.0,7.13,6.38,6.64,6.81,7.05,6.79
227,126.75,156.56951219512194,108.6,85.67484662576686,98.50428396572828,98.50428396572828,16.0,20.88,32.0,32.0,32.0,32.0,50.0,52.0,67.5,67.5,67.5,67.5,1.57544757033248,874.4,675.2,675.2,675.2,675.2,1.55,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,123.368869936034,105.0,148.3319544384055,148.3319544384055,148.3319544384055,148.3319544384055,75.0,61.66,54.0,54.0,54.0,54.0,9.0,17.46,13.5,13.5,13.5,13.5,6.27,6.54,6.4350000000000005,6.4350000000000005,6.4350000000000005,6.4350000000000005
228,126.92,152.9316770186335,102.83229813664596,124.42780551004076,146.02331288343558,88.925,10.0,13.0,19.0,17.5,16.0,16.0,61.0,72.0,62.0,67.5,73.0,163.0,1.68209718670077,702.6,625.1,313.4829487179487,1.86589743589744,1.43871794871795,1.5528,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,7.12968987204511,18.6222941533482,74.5770441753396,53.7014280126532,32.8258118499668,75.5249279350105,75.0,78.0,68.0,69.5,71.0,71.0,15.0,10.0,13.0,13.0,13.0,13.0,6.34,6.42,6.21,6.43,6.65,7.26
229,112.68817204301074,112.68817204301074,112.68817204301074,112.68817204301074,112.68817204301074,112.68817204301074,17.846,19.0,16.0,16.0,16.0,16.0,106.0,49.0,77.0,69.0,61.0,66.0,1.76307692307692,649.5,685.5,342.8493076923077,0.198615384615385,2.3,0.5953251,1.48768545,2.3036493,2.0189286,1.7342079,1.7342079,43.9665653495441,26.8942345149981,45.2733531522955,61.4458143098372,77.6182754673789,30.0,70.0,71.0,78.0,74.5,71.0,71.0,12.0,10.0,7.0,10.0,13.0,13.0,6.53,6.29,6.29,6.345000000000001,6.4,6.61
230,135.07135135135135,155.5427027027027,114.10702702702704,121.92689655172414,146.74344827586208,114.00695652173911,19.0,19.0,14.0,12.0,16.0,16.0,66.0,66.0,37.0,75.0,48.0,106.0,612.4,612.4,648.3,0.102820512820513,1.63512820512821,1.99871794871795,1.48768545,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,68.4755973044722,68.4755973044722,70.7834928229665,34.4360992059526,112.30117721064,24.8230736379721,63.0,63.0,76.0,72.0,71.0,71.0,18.0,18.0,10.0,16.0,13.0,13.0,7.17,7.17,6.3,7.46,6.53,7.35
231,100.51,100.51,100.51,100.51,100.51,100.51,18.0,13.0,16.664,17.568,16.0,16.0,68.0,37.0,128.0,118.0,63.0,63.0,1.50846153846154,370.3,518.5,702.7,1.36477435897436,1.36477435897436,1.553022,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,69.0,38.905325443787,88.9250931721035,58.9195942021671,15.497,15.497,73.0,73.0,73.552,68.432,71.0,71.0,9.0,15.0,9.784,14.212,13.0,13.0,6.36,6.15,7.02,7.21,6.73,6.73
232,91.14,123.19327731092436,76.78181818181818,61.23618090452261,91.2462311557789,91.2462311557789,22.0,21.0,19.0,17.568,16.0,16.0,130.0,65.0,110.0,76.0,65.0,51.0,1.51589743589744,878.8,719.1,915.1,0.851510256410257,1.49461538461538,1.5528,1.48768545,2.1742308,1.8377427,1.7342079,1.7342079,87.4301406822124,26.080375782881,30.7930436196882,48.1106530239011,10.317,109.216953157926,66.0,64.0,58.0,68.432,71.0,71.0,12.0,15.0,23.0,14.212,13.0,13.0,6.37,5.93,6.23,6.75,6.65,6.3
233,95.73,95.73,95.73,95.73,95.73,95.73,18.284,12.0,16.664,17.568,16.0,16.0,88.0,62.0,62.0,110.0,155.0,155.0,1.75871794871795,486.3,493.1,621.9,1.61798717948718,1.61798717948718,1.294185,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,20.2890351779469,133.277027027027,79.3485446766462,36.7850319477989,19.89,19.89,68.616,74.0,75.552,68.432,71.0,71.0,13.1,14.0,7.784,14.212,13.0,13.0,6.41,6.53,6.07,7.27,6.59,6.59
234,105.76,105.76,105.76,105.76,105.76,105.76,25.0,20.0,20.0,17.568,16.0,16.0,166.0,54.0,47.0,69.0,48.0,65.0,1.55473145780051,627.8,586.7,1.68717948717949,2.17435897435897,1.61,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,50.0,57.4110456232264,36.0,26.3041267517645,23.4186140209509,19.4477395974554,66.0,63.0,70.0,68.432,71.0,71.0,9.0,17.0,10.0,14.212,13.0,13.0,7.34,6.37,6.22,6.75,6.4,6.71
235,103.54,83.20275862068966,62.86551724137932,67.33217993079585,86.72145328719722,86.72145328719722,18.284,17.0,23.0,17.568,16.0,16.0,112.0,80.0,168.0,112.0,126.0,126.0,1.24179487179487,534.3,917.6,1065.7,1.32403076923077,1.32403076923077,1.2424176,1.48768545,2.7177885,1.8377427,1.7342079,1.7342079,44.6358773914832,45.7906595657517,134.154234629968,44.9997630032232,17.056,17.056,66.616,69.0,61.0,68.432,71.0,71.0,15.1,14.0,16.0,14.212,13.0,13.0,6.55,6.73,6.79,6.73,6.79,6.79
236,173.46,166.59375,126.509375,101.8132530120482,114.55454545454543,66.43167972149695,22.0,14.0,15.0,17.568,16.0,16.0,65.0,48.0,48.0,67.0,79.0,57.0,1.31994884910486,568.0,574.3,1.52333333333333,1.36948717948718,1.48871794871795,1.27,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,26.0,75.0,26.5978964401295,154.144484000396,24.4017632241814,22.8955647636587,71.0,71.0,76.0,68.432,71.0,71.0,8.0,14.0,9.0,14.212,13.0,13.0,6.81,6.35,6.27,6.53,7.3,6.49
237,114.34,114.34,114.34,114.34,114.34,114.34,21.0,17.472,13.944,27.568,16.0,16.0,102.0,77.5,53.0,65.8,26.0,114.0,1.84948717948718,292.3747435897436,582.9,2.69384615384615,0.291025641025641,1.27128205128205,1.63,1.9279991,2.2259982,1.8377427,1.7342079,1.7342079,323.166833166833,196.0605911670069,68.9543491671808,997.301058031993,21.9907707673948,197.152994245294,65.0,67.708,70.416,51.824,71.0,71.0,14.0,14.82,15.64,20.608,13.0,13.0,7.08,6.84,6.6,6.93,6.76,7.36
238,92.62,80.7625,68.905,55.3494623655914,84.48387096774192,84.48387096774192,22.0,17.0,16.0,17.568,16.0,16.0,56.0,59.0,82.0,56.0,65.0,65.0,1.31333333333333,526.8,700.6,729.8,1.24091538461538,1.24091538461538,1.94,1.48768545,2.2001145,1.8377427,1.7342079,1.7342079,106.968546637744,86.1941827120033,73.1509962519806,51.4283005751122,30.3,30.3,67.0,75.0,70.0,68.432,71.0,71.0,11.0,8.0,14.0,14.212,13.0,13.0,6.01,6.65,6.14,5.95,6.88,6.88
239,164.75,164.75,164.75,164.75,164.75,164.75,26.0,13.0,21.0,17.568,16.0,16.0,185.0,150.0,169.0,101.0,128.0,108.0,3.33529411764706,1424.3,1451.0,4.83333333333333,2.84461538461539,3.52128205128205,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,35.0,55.0,76.8843410097467,122.356064549978,49.8362657790074,41.7256337681516,58.0,75.0,63.0,68.432,71.0,71.0,16.0,12.0,16.0,14.212,13.0,13.0,7.01,7.54,7.41,7.38,7.54,7.67
240,89.29,110.19052845528456,131.0910569105691,102.30980751604034,120.7846012832264,188.46153846153845,17.0,17.0,20.0,8.0,16.0,16.0,93.0,93.0,35.0,110.0,50.0,101.0,664.7,664.7,666.4,2.19897435897436,2.03051282051282,1.79923076923077,0.44,0.44,1.7342079,1.8377427,1.7342079,1.7342079,253.25720900863,253.25720900863,56.3646331738437,267.836327157409,158.209657190635,25.8573683728876,69.0,69.0,70.0,82.0,71.0,71.0,14.0,14.0,10.0,10.0,13.0,13.0,6.92,6.92,6.37,6.82,6.88,7.19
241,113.82,113.82,113.82,113.82,113.82,113.82,15.0,13.0,21.0,17.568,16.0,16.0,91.0,63.0,71.0,63.0,59.0,59.0,1.27051282051282,366.2,491.0,393.0,1.13151538461538,1.13151538461538,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,267.684478371501,202.430625886166,218.892537039024,272.534425291881,333.265,333.265,75.0,76.0,66.0,68.432,71.0,71.0,10.0,11.0,12.0,14.212,13.0,13.0,7.3,6.61,6.55,7.2,7.13,7.13
242,114.62340909090908,153.75681818181818,114.36590909090908,87.02979737783073,99.22765196662692,121.74731823599522,21.0,21.0,17.944,13.568,16.0,16.0,122.0,122.0,88.0,31.0,40.0,57.0,512.0,512.0,778.1,1.5048717948718,1.69025641025641,1.33076923076923,1.7600916,1.7600916,2.8989744,1.8377427,1.7342079,1.7342079,50.8859470468432,50.8859470468432,474.568167797656,48.2903670204965,79.6877448164203,18.617305228479,59.0,59.0,64.416,73.824,71.0,71.0,20.0,20.0,17.64,12.608,13.0,13.0,7.33,7.33,7.15,6.44,6.77,6.79
243,127.28,127.28,127.28,127.28,127.28,127.28,27.0,16.0,21.0,17.568,16.0,16.0,140.0,66.0,74.0,97.0,154.0,154.0,1.64358974358974,433.1,902.9,937.2,1.28778974358974,1.28778974358974,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,247.381533455359,299.828490718321,290.032611576707,771.567943041283,514.6,514.6,59.0,73.0,68.0,68.432,71.0,71.0,14.0,11.0,10.0,14.212,13.0,13.0,7.36,6.75,6.31,6.65,7.49,7.49
244,172.29,155.1103448275862,132.39655172413794,115.63765541740676,123.37122557726468,152.47602131438722,20.0,17.0,17.0,17.568,16.0,16.0,161.0,61.5,51.0,75.0,99.0,75.0,1.76572890025575,644.2,686.7,1.66102564102564,1.53179487179487,1.85230769230769,3.11,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,1305.0,99.286141575274,43.8865291262136,134.789593815069,21.1398150347367,141.092587947114,71.0,68.5,74.0,68.432,71.0,71.0,10.0,14.0,9.0,14.212,13.0,13.0,6.88,6.69,6.08,6.45,7.42,7.08
245,121.0377358490566,121.0377358490566,121.0377358490566,121.0377358490566,121.0377358490566,121.0377358490566,17.0,16.0,17.0,17.568,16.0,16.0,50.0,34.0,71.0,32.0,77.0,38.0,1.2230179028133,448.3,584.7,1.36153846153846,1.38271538461538,1.3348717948718,1.1646,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,34.8473606105576,29.0,110.235778737745,85.6655896810321,45.907,27.6810821843251,74.0,66.756,73.0,68.432,71.0,71.0,10.0,17.244,10.0,14.212,13.0,13.0,6.35,6.56,6.75,6.51,6.7,6.63
246,165.6594,170.27360000000002,125.776,97.28802588996764,113.6747572815534,148.1818181818182,17.0,17.0,9.0,9.836,16.0,16.0,58.0,58.0,52.0,49.0,85.0,42.0,557.1,557.1,548.4,1.20307692307692,1.09461538461538,1.45368461538462,1.48768545,1.48768545,1.553022,1.8377427,1.7342079,1.7342079,52.7220932686221,52.7220932686221,35.8761804826863,21.1005934432738,48.2375237112252,85.341,68.0,68.0,81.0,76.648,71.0,71.0,15.0,15.0,10.0,13.516,13.0,13.0,6.71,6.71,6.61,6.98,6.49,6.72
247,126.42,148.03106796116504,117.44888888888887,81.40181268882176,85.56294058408862,101.60926485397783,15.0,18.0,16.016,16.008,16.0,16.0,53.0,60.0,94.0,77.0,60.0,52.0,1.24820512820513,640.5,638.8,319.9357051282051,1.07141025641026,1.92179487179487,1.5528,1.48768545,1.4494872,1.59184755,1.7342079,1.7342079,274.460395031562,262.846885309528,253.045318571142,323.333159285571,393.621,314.59613793511,75.0,64.0,74.74,72.87,71.0,71.0,10.0,18.0,9.244,11.122,13.0,13.0,6.8,6.5,6.54,6.69,6.84,6.64
301,53.7,94.55588235294118,135.41176470588235,97.64982373678026,84.44653349001175,134.9039548022599,18.0,17.5,17.0,16.5,16.0,16.0,27.0,26.5,26.0,22.5,19.0,21.0,0.208205128205128,85.85410256410256,171.5,85.87604743589743,0.252094871794872,0.346923076923077,1.86,1.79710395,1.7342079,1.7342079,1.7342079,1.7342079,33.0734406438632,44.46451158406755,55.8555825242719,45.36029126213595,34.865,29.1446217914518,74.0,73.0,72.0,71.5,71.0,71.0,8.0,9.5,11.0,12.0,13.0,13.0,4.8,4.984999999999999,5.17,5.775,6.38,5.19
302,48.62,48.62,48.62,48.62,48.62,48.62,16.0,15.5,15.0,15.5,16.0,16.0,33.0,32.5,32.0,30.0,28.0,25.0,0.33948717948718,75.01974358974358,149.7,75.02195128205128,0.343902564102564,0.363333333333333,2.28,2.00710395,1.7342079,1.7342079,1.7342079,1.7342079,46.3028169014085,59.23452559299125,72.166234284574,54.484117142287005,36.802,63.9492150662895,74.0,66.5,59.0,65.0,71.0,71.0,10.0,18.0,26.0,19.5,13.0,13.0,4.97,5.324999999999999,5.68,5.97,6.26,5.44
303,50.7,56.35,62.0,34.698412698412696,61.80952380952381,111.68067226890756,23.0,25.0,14.0,17.568,16.0,16.0,46.0,37.0,84.3,18.0,22.0,22.0,0.442564102564103,199.6,103.4,0.346153846153846,0.672564102564103,0.672564102564103,2.87,1.48768545,2.070696,1.8377427,1.7342079,1.7342079,136.0,68.6859893486276,31.7312732082918,31.6171671018277,32.3124842335398,32.3124842335398,58.0,65.0,66.0,68.432,71.0,71.0,19.0,10.0,20.0,14.212,13.0,13.0,5.77,5.3,6.83,5.17,6.35,6.35
304,54.54,70.84142857142858,87.14285714285715,70.22988505747126,71.47126436781609,71.47126436781609,19.0,11.0,14.0,17.568,16.0,16.0,129.0,93.0,98.7,73.0,37.0,37.0,0.686410256410256,143.5,180.7,0.499230769230769,0.467692307692308,0.467692307692308,2.59,1.48768545,2.2001145,1.8377427,1.7342079,1.7342079,166.0,285.518230233511,55.5297281145106,252.937336814621,66.5257028337584,66.5257028337584,64.0,75.0,72.0,68.432,71.0,71.0,17.0,14.0,14.0,14.212,13.0,13.0,7.3,6.51,7.49,7.09,6.25,6.25
305,58.91,58.91,58.91,58.91,58.91,58.91,17.846,11.0,17.0,16.5,16.0,16.0,101.0,41.0,48.0,45.0,42.0,55.0,0.433589743589744,103.5,231.2,115.830641025641,0.461282051282051,0.554102564102564,3.44,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,285.808948261238,315.381958152388,306.049333074528,397.7508195770965,489.452306079665,633.076601808176,70.0,76.0,71.0,71.0,71.0,71.0,12.0,13.0,12.0,12.5,13.0,13.0,6.28,6.83,5.93,6.33,6.73,6.66
306,62.97,62.97,62.97,62.97,62.97,62.97,15.0,15.0,15.0,15.5,16.0,16.0,58.0,58.0,73.0,76.5,80.0,98.0,240.5,240.5,161.0,80.83448717948718,0.668974358974359,0.30025641025641,1.48768545,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,255.391462674489,255.391462674489,259.634268342846,521.4170372619075,783.199806180969,506.986232676878,70.0,70.0,73.0,72.0,71.0,71.0,16.0,16.0,12.0,12.5,13.0,13.0,6.32,6.32,6.2,6.62,7.04,6.32
