,Area,Section,Field,Var,Cat,Age,Ha,T/Cane,TCH,TCHM,Month Cut,Year,Date Cut
,2,19,1915,NCo376,3,12.19,13.3,1297.9470000000001,97.59,8.005742411812962,September,2000.0,01/09/2000
,1,7,0717,NCo376,3,12.19,13.7,795.97,58.1,4.766201804757999,September,2000.0,12/09/2000
,1,3,0322,NCo376,6,12.19,16.8,1467.984,87.38,7.1681706316652996,November,2000.0,14/11/2000
,2,26,2618,NCo376,P,12.19,14.2,1060.03,74.65,6.123872026251026,November,2000.0,16/11/2000
,4,52,5205,NCo376,2,12.19,12.5,1678,134.24,11.012305168170633,April,2000.0,22/04/2000
,3,62,6236,NCo376,1,12.19,16.4,993.0199999999999,60.55,4.967186218211649,November,2000.0,22/11/2000
,2,9,0902,NCo376,6,12.19,9.9,359.964,36.36,2.982772764561116,November,2000.0,27/11/2000
,2,9,0901,NCo376,6,12.19,4.7,239.98200000000003,51.06,4.188679245283019,November,2000.0,30/11/2000
,3,63,6336,NCo376,6,12.22,14.7,1053.99,71.7,5.867430441898527,September,2000.0,19/09/2000
,3,63,6308,NCo376,1,12.22,14.8,1461.9440000000002,98.78,8.083469721767594,May,2000.0,20/05/2000
,4,52,5207,NCo376,2,12.22,12.5,1830,146.4,11.980360065466447,April,2000.0,30/04/2000
,2,18,1826,NCo376,6,12.22,10.3,575.049,55.83,4.56873977086743,October,2000.0,31/10/2000
,3,63,6345,NCo376,2,12.26,14.8,709.956,47.97,3.9127243066884176,November,2000.0,06/11/2000
,1,6,0601,NCo376,6,12.26,7.3,602.031,82.47,6.726753670473083,August,2000.0,27/08/2000
,3,65,6548,NCo376,5,12.26,19.9,1040.969,52.31,4.266721044045677,November,2000.0,27/11/2000
,1,7,0720,NCo376,3,12.29,5.9,406.982,68.98,5.612693246541904,October,2000.0,06/10/2000
,1,3,0302,NCo376,6,12.29,8.2,982.0319999999999,119.76,9.744507729861677,May,2000.0,20/05/2000
,1,7,0715,NCo376,3,12.32,13.5,949.9950000000001,70.37,5.71185064935065,September,2000.0,12/09/2000
,4,51,5143,NCo376,3,12.32,13.3,1592.941,119.77,9.721590909090908,July,2000.0,23/07/2000
,3,61,6111,NCo376,2,12.32,14.5,1131,78.0,6.3311688311688314,October,2000.0,27/10/2000
,1,7,0719,NCo376,3,12.36,4.9,414.00100000000003,84.49,6.835760517799352,October,2000.0,07/10/2000
,2,15,1540,NCo376,6,12.36,12.8,776.96,60.7,4.911003236245955,November,2000.0,21/11/2000
,2,10,1008,NCo376,5,12.36,12.2,1520.974,124.67,10.086569579288026,July,2000.0,26/07/2000
,2,18,1825,NCo376,6,12.36,12.3,814.9980000000002,66.26,5.360841423948221,October,2000.0,28/10/2000
,3,62,6235,NCo376,2,12.36,16.7,1462.9199999999998,87.6,7.0873786407766985,November,2000.0,28/11/2000
,4,52,5206,NCo376,2,12.36,12.5,1332,106.56,8.62135922330097,April,2000.0,29/04/2000
,2,11,1108,NCo376,1,12.36,17.4,2378.0579999999995,136.67,11.057443365695793,August,2000.0,29/08/2000
,4,51,5136,NCo376,3,12.39,14.3,1725.009,120.63,9.736077481840193,August,2000.0,08/08/2000
,4,52,5215,NCo376,2,12.39,12.5,1932,154.56,12.47457627118644,May,2000.0,13/05/2000
,4,52,5217,NCo376,2,12.39,12.5,1829,146.32,11.809523809523808,May,2000.0,24/05/2000
,2,11,1110,NCo376,6,12.39,11.6,963.0319999999999,83.02,6.700564971751412,October,2000.0,26/10/2000
,3,64,6405,NCo376,1,12.45,11.8,922.9960000000001,78.22,6.282730923694779,November,2000.0,24/11/2000
,2,19,1901,NCo376,6,12.45,20.1,1189.92,59.2,4.755020080321286,November,2000.0,29/11/2000
,1,3,0321,NCo376,6,12.49,12.4,823.98,66.45,5.320256204963972,November,2000.0,16/11/2000
,1,4,0405,NCo376,2,12.49,9.5,687.04,72.32,5.790232185748598,October,2000.0,25/10/2000
,3,64,6406,NCo376,1,12.49,14,855.96,61.14,4.895116092874299,November,2000.0,27/11/2000
,1,7,0704,NCo376,3,12.49,13.6,1413.04,103.9,8.318654923939151,June,2000.0,29/06/2000
,4,52,5201,NCo376,2,12.52,11.6,1794.0559999999998,154.66,12.353035143769969,April,2000.0,04/04/2000
,2,9,0904,NCo376,6,12.52,8.9,411.002,46.18,3.6884984025559104,December,2000.0,08/12/2000
,4,52,5216,NCo376,2,12.52,12.5,1680,134.4,10.73482428115016,May,2000.0,22/05/2000
,1,7,0726,NCo376,3,12.52,11.2,896,80.0,6.389776357827476,October,2000.0,24/10/2000
,4,52,5204,NCo376,2,12.52,12.5,1458,116.64,9.31629392971246,April,2000.0,26/04/2000
,3,61,6125,NCo376,P,12.52,10.3,547.033,53.11,4.242012779552716,November,2000.0,30/11/2000
,1,3,0303,NCo376,6,12.55,2,222,111.0,8.844621513944222,July,2000.0,19/07/2000
,1,6,0624,NCo376,6,12.55,18.6,1519.9920000000002,81.72,6.511553784860557,October,2000.0,28/10/2000
,1,6,0606,NCo376,6,12.59,6.7,819.008,122.24,9.709293089753773,April,2000.0,03/04/2000
,3,65,6536,NCo376,7,12.59,6.6,706.002,106.97,8.496425734710087,August,2000.0,31/08/2000
,2,11,1127,NCo376,6,12.62,15.4,1831.984,118.96,9.426307448494454,June,2000.0,06/07/2000
,3,64,6402,NCo376,5,12.62,15.1,722.988,47.88,3.793977812995246,December,2000.0,08/12/2000
,4,52,5214,NCo376,2,12.62,12.5,1657,132.56,10.503961965134708,May,2000.0,18/05/2000
,1,7,0710,NCo376,3,12.65,13.9,1157.036,83.24,6.580237154150197,August,2000.0,08/08/2000
,1,1,0106,NCo376,6,12.68,14.9,1969.929,132.21,10.426656151419559,May,2000.0,08/05/2000
,1,7,0721,NCo376,3,12.68,11.6,739.9639999999999,63.79,5.030757097791798,September,2000.0,08/09/2000
,2,18,1836,NCo376,P,12.68,14.9,1218.969,81.81,6.451892744479496,September,2000.0,30/09/2000
,3,64,6401,NCo376,5,12.72,14.8,614.9399999999999,41.55,3.2665094339622636,december,2000.0,07/12/2000
,1,7,0722,NCo376,3,12.72,6.7,466.99,69.7,5.479559748427673,September,2000.0,08/09/2000
,1,7,0711,NCo376,3,12.72,5.5,577.995,105.09,8.26179245283019,August,2000.0,12/08/2000
,1,7,0714,NCo376,3,12.75,13.6,1042.984,76.69,6.0149019607843135,August,2000.0,10/08/2000
,2,19,1932,NCo376,6,12.75,10.9,666.971,61.19,4.7992156862745095,August,2000.0,11/08/2000
,1,7,0716,NCo376,3,12.75,13.8,1018.9920000000001,73.84,5.791372549019608,September,2000.0,11/09/2000
,2,20,2013,NCo376,6,12.75,14.8,898.0640000000001,60.68,4.759215686274509,November,2000.0,14/11/2000
,4,52,5202,NCo376,2,12.75,20.9,3011.0629999999996,144.07,11.299607843137254,April,2000.0,15/04/2000
,1,7,0723,NCo376,3,12.75,11.6,720.012,62.07,4.868235294117647,October,2000.0,22/10/2000
,2,26,2621,NCo376,P,12.78,6,417,69.5,5.438184663536776,November,2000.0,14/11/2000
,2,15,1548,NCo376,6,12.78,6.1,963.983,158.03,12.365414710485133,June,2000.0,21/06/2000
,3,63,6320,NCo376,6,12.78,14.9,1266.9470000000001,85.03,6.653364632237872,June,2000.0,23/06/2000
,2,18,1845,NCo376,6,12.82,5.1,760.002,149.02,11.62402496099844,May,2000.0,18/05/2000
,1,1,0107,NCo376,6,12.85,11.1,1509.0449999999998,135.95,10.57976653696498,May,2000.0,18/05/2000
,4,51,5114,NCo376,3,12.88,11.9,1358.028,114.12,8.860248447204969,June,2000.0,19/06/2000
,1,7,0718,NCo376,3,12.91,14,838.04,59.86,4.636715724244771,October,2000.0,09/10/2000
,1,8,0844,NCo376,3,12.91,14,1470.98,105.07,8.138652207591013,August,2000.0,24/08/2000
,1,2,0229,NCo376,6,12.95,10.1,1441.977,142.77,11.024710424710426,June,2000.0,09/06/2000
,3,64,6418,NCo376,5,12.95,12.5,1215,97.2,7.505791505791507,September,2000.0,14/09/2000
,3,66,6608,NCo376,6,12.95,9.3,669.9720000000001,72.04,5.562934362934364,November,2000.0,24/11/2000
,3,63,6341,NCo376,5,13.01,14.2,1412.048,99.44,7.643351268255188,May,2000.0,05/05/2000
,3,62,6213,NCo376,6,13.01,14.7,1501.0169999999998,102.11,7.84857801691007,August,2000.0,15/08/2000
,1,8,0803,NCo376,5,13.01,14,2023.98,144.57,11.112221368178323,May,2000.0,16/05/2000
,3,64,6403,NCo376,5,13.05,6.9,647.013,93.77,7.185440613026819,June,2000.0,08/07/2000
,3,64,6423,NCo376,3,13.05,6.3,684.999,108.73,8.331800766283525,July,2000.0,14/07/2000
,3,66,6611,NCo376,6,13.05,18.3,1343.952,73.44,5.627586206896551,November,2000.0,16/11/2000
,1,2,0233,NCo376,6,13.05,12.8,845.9520000000001,66.09,5.064367816091954,September,2000.0,21/10/2000
,2,18,1807,NCo376,2,13.08,12.4,1670.0320000000002,134.68,10.296636085626911,November,2000.0,08/11/2000
,2,15,1517,NCo376,6,13.08,14.1,987,70.0,5.351681957186544,December,2000.0,10/12/2000
,3,64,6404,NCo376,5,13.08,3.4,344.998,101.47,7.757645259938838,August,2000.0,11/08/2000
,3,64,6424,NCo376,3,13.11,6.4,657.984,102.81,7.842105263157896,July,2000.0,12/07/2000
,3,61,6119,NCo376,6,13.11,14.7,1073.982,73.06,5.572845156369184,October,2000.0,13/10/2000
,1,7,0705,NCo376,3,13.11,9.7,1060.9859999999999,109.38,8.34324942791762,July,2000.0,22/07/2000
,1,6,0645,NCo376,6,13.11,11.7,943.0199999999999,80.6,6.147978642257819,September,2000.0,23/09/2000
,3,65,6510,NCo376,5,13.11,7.3,651.014,89.18,6.802440884820748,October,2000.0,26/10/2000
,1,22,2206,NCo376,2,13.14,7.4,307.988,41.62,3.167427701674277,November,2000.0,15/11/2000
,1,3,0304,NCo376,6,13.14,0.6,91.002,151.67,11.542617960426178,July,2000.0,18/07/2000
,1,8,0804,NCo376,6,13.14,15,2470.0499999999997,164.67,12.531963470319633,May,2000.0,23/05/2000
,1,23,2314,NCo376,3,13.14,14.9,854.068,57.32,4.3622526636225265,November,2000.0,28/11/2000
,1,1,0140,NCo376,6,13.21,18.6,1407.0900000000001,75.65,5.726722180166541,October,2000.0,10/10/2000
,3,64,6411,NCo376,5,13.21,7,735,105.0,7.948523845571536,August,2000.0,18/08/2000
,3,64,6412,NCo376,5,13.21,2.6,290.992,111.92,8.47236941710825,August,2000.0,19/08/2000
,2,18,1830,NCo376,6,13.24,23,1400.01,60.87,4.597432024169184,October,2000.0,18/10/2000
,1,7,0706,NCo376,3,13.24,13.8,1521.036,110.22,8.324773413897281,June,2000.0,25/07/2000
,3,61,6106,NCo376,6,13.24,13.6,1465.944,107.79,8.141238670694865,July,2000.0,26/07/2000
,,,2204,NCo376,6,13.28,14.7,864.066,58.78,4.426204819277109,October,2000.0,18/10/2000
,2,15,1539,NCo376,6,13.28,15.5,936.975,60.45,4.551957831325302,November,2000.0,23/11/2000
,1,1,0139,NCo376,6,13.31,13.7,989.962,72.26,5.429000751314801,December,2000.0,06/12/2000
,3,65,6531,NCo376,1,13.31,5.8,552.972,95.34,7.1630353117956425,September,2000.0,27/09/2000
,3,64,6446,NCo376,P,13.34,15,1012.95,67.53,5.062218890554723,November,2000.0,16/11/2000
,1,23,2316,NCo376,3,13.34,14.5,807.9399999999999,55.72,4.176911544227886,November,2000.0,23/11/2000
,3,65,6537,NCo376,6,13.37,15.8,1287.068,81.46,6.092744951383695,September,2000.0,30/09/2000
,1,4,0415,NCo376,P,13.41,10.3,575.9760000000001,55.92,4.170022371364653,November,2000.0,22/11/2000
,1,3,0308,NCo376,6,13.44,7.1,806.986,113.66,8.456845238095239,September,2000.0,08/09/2000
,1,1,0123,NCo376,6,13.47,7.5,1061.025,141.47,10.502598366740905,June,2000.0,26/06/2000
,1,1,0124,NCo376,6,13.47,6.2,798.0020000000001,128.71,9.555308092056421,June,2000.0,27/06/2000
,1,3,0307,NCo376,6,13.51,6.7,701.021,104.63,7.744633604737231,September,2000.0,11/09/2000
,1,3,0306,NCo376,6,13.51,7.3,811.979,111.23,8.233160621761659,September,2000.0,12/09/2000
,1,24,2416,NCo376,3,13.51,6.3,871.983,138.41,10.24500370096225,June,2000.0,29/06/2000
,1,25,2525,NCo376,5,13.51,14.5,1290.065,88.97,6.585492227979275,September,2000.0,29/09/2000
,1,1,0126,NCo376,6,13.54,6.2,823.98,132.9,9.81536189069424,July,2000.0,07/07/2000
,2,15,1505,NCo376,6,13.54,23.5,2188.085,93.11,6.876661742983752,August,2000.0,30/08/2000
,1,3,0317,NCo376,6,13.57,10.9,1055.992,96.88,7.139277818717759,September,2000.0,05/09/2000
,1,1,0125,NCo376,6,13.57,8,1079.04,134.88,9.939572586588062,June,2000.0,06/07/2000
,1,8,0826,NCo376,1,13.57,9.8,875.0420000000001,89.29,6.579955784819455,October,2000.0,10/10/2000
,1,1,0136,NCo376,6,13.57,10.1,924.0489999999999,91.49,6.742078113485629,October,2000.0,19/10/2000
,1,24,2403,NCo376,5,13.57,8.1,1012.986,125.06,9.215917464996316,June,2000.0,25/07/2000
,4,51,5141,NCo376,3,13.6,9.9,1136.025,114.75,8.4375,August,2000.0,24/08/2000
,1,3,0311,NCo376,6,13.64,13.2,1009.0079999999999,76.44,5.604105571847507,November,2000.0,06/11/2000
,1,1,0141,NCo376,6,13.67,15.1,1214.946,80.46,5.885881492318946,November,2000.0,27/11/2000
,1,1,0127,NCo376,6,13.7,7.8,985.9979999999999,126.41,9.227007299270074,July,2000.0,13/07/2000
,1,3,0326,NCo376,6,13.7,4,385,96.25,7.025547445255475,August,2000.0,22/08/2000
,1,3,0301,NCo376,6,13.74,8.3,1090.0390000000002,131.33,9.558224163027658,July,2000.0,17/07/2000
,1,3,0310,NCo376,6,13.74,7.3,974.9879999999999,133.56,9.720524017467248,July,2000.0,18/07/2000
,1,23,2321,NCo376,3,13.77,10.5,780.0450000000001,74.29,5.395061728395063,October,2000.0,10/10/2000
,1,1,0142,NCo376,6,13.8,5.3,399.991,75.47,5.468840579710145,December,2000.0,03/12/2000
,1,3,0309,NCo376,6,13.8,7.1,899.996,126.76,9.185507246376812,July,2000.0,21/07/2000
,3,63,6305,NCo376,6,13.9,14.5,962.9449999999999,66.41,4.777697841726618,November,2000.0,18/11/2000
,3,64,6410,NCo376,5,13.9,15.1,1124.95,74.5,5.359712230215827,November,2000.0,18/11/2000
,1,1,0131,NCo376,6,13.93,5.3,721.012,136.04,9.76597272074659,August,2000.0,04/08/2000
,3,64,6409,NCo376,5,13.93,14.9,1190.063,79.87,5.733668341708543,November,2000.0,15/11/2000
,4,51,5125,NCo376,P,13.93,13.4,1847.994,137.91,9.90021536252692,July,2000.0,17/07/2000
,2,15,1516,NCo376,6,13.93,18.4,2005.0479999999998,108.97,7.822684852835606,October,2000.0,17/10/2000
,1,1,0132,NCo376,6,13.93,6.9,842.0070000000001,122.03,8.760229720028715,July,2000.0,29/07/2000
,2,10,1011,NCo376,5,13.93,8.3,781.03,94.1,6.755204594400574,October,2000.0,30/10/2000
,1,1,0133,NCo376,6,13.97,5.1,593.997,116.47,8.337151037938439,July,2000.0,28/07/2000
,2,15,1544,NCo376,5,14,14,1636.04,116.86,8.347142857142858,August,2000.0,22/08/2000
,2,19,1928,NCo376,1,14.03,14.9,1599.962,107.38,7.6535994297933,November,2000.0,10/11/2000
,1,8,0821,NCo376,2,14.03,14.2,908.942,64.01,4.562366357804705,August,2000.0,12/08/2000
,3,63,6307,NCo376,1,14.06,14.8,1520.996,102.77,7.309388335704124,September,2000.0,05/09/2000
,1,2,0215,NCo376,6,14.06,14.8,1391.052,93.99,6.684921763869132,December,2000.0,10/12/2000
,2,15,1538,NCo376,6,14.1,9.9,712.9979999999999,72.02,5.107801418439716,November,2000.0,20/11/2000
,1,1,0129,NCo376,6,14.13,7.3,877.0219999999999,120.14,8.502476999292286,August,2000.0,07/08/2000
,1,23,2302,NCo376,3,14.13,14.7,1463.973,99.59,7.0481245576786975,August,2000.0,19/08/2000
,2,26,2613,NCo376,6,14.2,8.3,1104.979,133.13,9.375352112676056,June,2000.0,22/06/2000
,3,64,6408,NCo376,P,14.23,15.1,1889.0099999999998,125.1,8.791286015460294,May,2000.0,01/05/2000
,4,52,5277,NCo376,P,14.23,8.8,1767.0400000000002,200.8,14.111033028812368,May,2000.0,10/05/2000
,1,25,2512,NCo376,P,14.26,9.5,1301.0249999999999,136.95,9.603786816269285,July,2000.0,20/07/2000
,2,15,1510,NCo376,6,14.26,4.5,626.985,139.33,9.77068723702665,June,2000.0,27/06/2000
,2,15,1537,NCo376,6,14.26,12.5,905.0000000000001,72.4,5.077138849929875,November,2000.0,29/11/2000
,3,64,6426,NCo376,5,14.29,12.9,1035.999,80.31,5.62001399580126,October,2000.0,18/10/2000
,2,19,1917,NCo376,4,14.36,17.7,2417.9970000000003,136.61,9.513231197771589,May,2000.0,15/05/2000
,4,51,5135,NCo376,3,14.43,10.8,1239.948,114.81,7.956340956340957,October,2000.0,07/10/2000
,1,8,0807,NCo376,1,14.49,9.7,982.9979999999999,101.34,6.9937888198757765,October,2000.0,25/10/2000
,3,64,6415,NCo376,P,14.52,14.9,1935.063,129.87,8.944214876033058,April,2000.0,25/04/2000
,2,15,1545,NCo376,4,14.62,6.4,875.008,136.72,9.351573187414502,July,2000.0,14/07/2000
,2,9,0917,NCo376,6,14.75,12.8,1534.976,119.92,8.130169491525423,May,2000.0,28/05/2000
,2,19,1905,NCo376,6,14.79,11.9,1482.026,124.54,8.42055442866802,September,2000.0,06/09/2000
,1,8,0812,NCo376,6,14.85,7.2,994.968,138.19,9.305723905723905,August,2000.0,14/08/2000
,2,9,0918,NCo376,6,14.85,6.9,976.005,141.45,9.525252525252524,May,2000.0,31/05/2000
,2,10,1006,NCo376,1,14.95,5.3,647.024,122.08,8.165886287625419,May,2000.0,08/05/2000
,2,26,2633,NCo376,6,14.95,5.3,526.025,99.25,6.638795986622074,October,2000.0,19/10/2000
,2,19,1913,NCo376,3,15.05,8.2,665.0199999999999,81.1,5.388704318936877,September,2000.0,09/09/2000
,2,20,2011,NCo376,6,15.05,16.6,990.0240000000001,59.64,3.9627906976744183,September,2000.0,11/09/2000
,2,26,2601,NCo376,P,15.12,9.7,1575.9589999999998,162.47,10.74537037037037,March,2000.0,04/03/2000
,2,19,1943,NCo376,2,15.28,10.3,1213.958,117.86,7.713350785340315,August,2000.0,15/08/2000
,3,62,6231,NCo376,P,15.35,7,1043,149.0,9.70684039087948,March,2000.0,04/03/2000
,1,8,0828,NCo376,6,15.38,14.2,1159.004,81.62,5.306892067620286,December,2000.0,10/12/2000
,1,23,2315,NCo376,3,15.41,14.8,897.028,60.61,3.9331602855288774,November,2000.0,21/11/2000
,3,65,6534,NCo376,7,15.44,15.1,1439.936,95.36,6.176165803108808,December,2000.0,09/12/2000
,1,8,0822,NCo376,P,15.48,9.8,669.046,68.27,4.410206718346253,November,2000.0,24/11/2000
,1,7,0750,NCo376,P,15.61,1.7,325.00600000000003,191.18,12.24727738629084,April,2000.0,20/04/2000
,1,23,2324,NCo376,3,15.71,14.9,1155.048,77.52,4.934436664544875,December,2000.0,10/12/2000
,3,66,6606,NCo376,6,15.74,6.4,566.016,88.44,5.618805590851334,September,2000.0,30/09/2000
,1,8,0840,NCo376,6,15.97,13.8,818.0640000000001,59.28,3.711959924859111,June,2000.0,11/06/2000
,2,10,1017,NCo376,1,16.04,16.2,2585.0339999999997,159.57,9.948254364089776,October,2000.0,07/10/2000
,4,51,5173,NCo376,3,16.04,9.5,792.965,83.47,5.203865336658354,August,2000.0,11/08/2000
,1,23,2309,NCo376,5,16.04,14.6,740.9499999999999,50.75,3.1639650872817957,August,2000.0,12/08/2000
,2,15,1528,NCo376,4,16.13,17.8,2506.062,140.79,8.728456292622443,September,2000.0,06/09/2000
,2,9,0921,NCo376,6,16.17,16.7,1276.0469999999998,76.41,4.725417439703153,October,2000.0,13/10/2000
,3,64,6414,NCo376,P,16.23,11.8,1780.9740000000002,150.93,9.299445471349353,April,2000.0,03/04/2000
,2,15,1519,NCo376,6,16.27,14.6,1974.066,135.21,8.310387215734481,September,2000.0,05/09/2000
,1,2,0214,NCo376,6,16.27,12.3,1722,140.0,8.60479409956976,July,2000.0,14/07/2000
,2,10,1022,NCo376,6,16.3,23.9,2846.968,119.12,7.307975460122699,May,2000.0,16/05/2000
,1,4,0425,NCo376,6,16.3,12,1014,84.5,5.184049079754601,June,2000.0,17/06/2000
,1,8,0819,NCo376,6,16.33,12.8,1405.9520000000002,109.84,6.726270667483161,September,2000.0,16/09/2000
,1,24,2422,NCo376,P,16.4,15,2472,164.8,10.04878048780488,August,2000.0,05/08/2000
,1,23,2320,NCo376,3,16.46,14.8,1671.9560000000001,112.97,6.8633049817739975,September,2000.0,04/09/2000
,2,18,1809,NCo376,6,16.5,14.6,926.954,63.49,3.847878787878788,June,2000.0,22/06/2000
,2,9,0911,NCo376,6,16.59,23.7,3331.983,140.59,8.474382157926462,October,2000.0,05/10/2000
,3,62,6232,NCo376,P,16.59,11.5,1927.0549999999998,167.57,10.100663050030139,April,2000.0,13/04/2000
,2,19,1904,NCo376,6,16.59,19.4,1060.9859999999999,54.69,3.296564195298372,November,2000.0,28/11/2000
,1,2,0230,NCo376,1,16.89,19.6,1470,75.0,4.440497335701599,July,2000.0,10/07/2000
,2,18,1840,NCo376,P,16.99,9.5,1653,174.0,10.241318422601532,April,2000.0,24/04/2000
,1,23,2310,NCo376,5,17.05,14.8,820.956,55.47,3.253372434017595,November,2000.0,12/11/2000
,2,15,1536,NCo376,P,17.09,5.6,1060.9759999999999,189.46,11.086015213575191,May,2000.0,18/05/2000
,1,3,0324,NCo376,P,17.19,15.9,2162.4,136.0,7.911576497963932,May,2000.0,09/05/2000
,1,4,0432,NCo376,6,17.28,2.9,343.012,118.28,6.844907407407407,June,2000.0,16/06/2000
,3,65,6533,NCo376,7,17.38,9.2,656.9719999999999,71.41,4.108745684695052,September,2000.0,19/09/2000
,1,8,0808,NCo376,6,17.51,11.8,897.98,76.1,4.346087949743003,August,2000.0,25/08/2000
,1,6,0623,NCo376,6,17.55,13.3,1075.97,80.9,4.60968660968661,October,2000.0,24/10/2000
,4,52,5272,NCo376,1,17.71,8.7,1642.995,188.85,10.663466967814793,June,2000.0,09/06/2000
,2,19,1914,NCo376,3,17.97,13.6,1135.0559999999998,83.46,4.64440734557596,July,2000.0,09/07/2000
,3,63,6314,NCo376,P,18.04,15,2176.95,145.13,8.04490022172949,July,2000.0,04/07/2000
,4,51,5186,NCo376,2,18.04,8.3,1369.998,165.06,9.149667405764967,October,2000.0,05/10/2000
,2,9,0948,NCo376,6,18.11,13.3,979.9440000000002,73.68,4.068470458310326,November,2000.0,11/11/2000
,2,18,1841,NCo376,P,18.17,9,1448.0099999999998,160.89,8.854705558613096,June,2000.0,05/06/2000
,4,51,5188,NCo376,2,19.06,8.6,1390.964,161.74,8.485834207764954,December,2000.0,05/12/2000
,2,9,0923,NCo376,6,19.06,17.4,1292.994,74.31,3.898740818467996,September,2000.0,10/09/2000
,2,18,1820,NCo376,6,19.09,21.7,1893.9759999999999,87.28,4.5720272393923524,October,2000.0,10/10/2000
,2,15,1509,NCo376,1,19.16,19.8,2370.06,119.7,6.247390396659708,August,2000.0,14/08/2000
,2,19,1927,NCo376,6,19.42,24.3,3256.929,134.03,6.901647785787847,December,2000.0,04/12/2000
,2,15,1550,NCo376,P,19.49,6.5,720.005,110.77,5.683427398665983,July,2000.0,11/07/2000
,3,62,6230,NCo376,1,19.49,23.4,1689.9479999999999,72.22,3.705489994869164,October,2000.0,24/10/2000
,1,24,2421,NCo376,5,19.49,11.5,816.04,70.96,3.6408414571575167,November,2000.0,24/11/2000
,1,4,0417,NCo376,6,19.95,20.2,1422.0800000000002,70.4,3.528822055137845,October,2000.0,07/10/2000
,1,2,0243,NCo376,1,20.01,5.9,749.0050000000001,126.95,6.344327836081959,September,2000.0,09/09/2000
,1,7,0724,NCo376,3,20.31,12,744.96,62.08,3.0566223535204333,October,2000.0,20/10/2000
,3,61,6124,NCo376,2,20.5,14.6,825.0459999999999,56.51,2.7565853658536583,November,2000.0,25/11/2000
,3,66,6609,NCo376,6,20.6,11.1,653.0129999999999,58.83,2.8558252427184465,November,2000.0,27/11/2000
,1,8,0830,NCo376,P,20.73,11.8,1824.0440000000003,154.58,7.456825856246986,July,2000.0,04/07/2000
,2,9,0919,NCo376,6,21.16,13.9,900.025,64.75,3.0600189035916823,November,2000.0,15/11/2000
,2,11,1121,NCo376,7,21.19,15,1120.05,74.67,3.5238319962246343,November,2000.0,18/11/2000
,4,51,5124,NCo376,P,21.39,11.5,1641.05,142.7,6.6713417484805975,December,2000.0,07/12/2000
,2,10,1015,NCo376,6,22.54,13.1,714.9979999999999,54.58,2.421472937000887,November,2000.0,28/11/2000
,4,51,5137,NCo376,3,23,20.1,2116.932,105.32,4.579130434782608,December,2000.0,08/12/2000
,1,8,0827,NCo376,P,23.63,11.8,1854.96,157.2,6.652560304697419,December,2000.0,04/12/2000
,3,61,6118,NCo376,P,24.15,10.8,1311.0120000000002,121.39,5.026501035196688,December,2000.0,04/12/2000
,3,61,6122,NCo376,1,24.61,14.7,1806.042,122.86,4.992279561154002,April,2000.0,17/04/2000
,Area,Section,Field,Variety,Ratoon,Age,Harvested,T/Cane,,TCHM,Month Cut,,Date Cut
,3,64,6445,CP72-1312,4,10.02,14.8,1214.932,82.09,8.192614770459082,May,2001.0,15/05/2001
,2,20,2006,CP72-1312,4,10.48,7,542.99,77.57,7.401717557251907,September,2001.0,25/09/2001
,3,63,6322,CP72-1312,4,10.55,6.4,457.98400000000004,71.56,6.782938388625592,July,2001.0,31/07/2001
,1,1,0118,CP72-1312,4,10.81,9.7,1261,130.0,12.025901942645698,April,2001.0,19/04/2001
,2,26,2622,CP72-1312,1,11.11,6.2,497.984,80.32,7.22952295229523,October,2001.0,15/10/2001
